
Loading shared libraries: /Users/skhalil/Desktop/BPrime/8TeV/Analysis/Trees/Muons/Jun11Mu/SingleMu-Run2012C-24Aug2012_nominal.root 1
total events =  256 , cuts: trigSigMuNonIso_path==1 && lepEt > 45. && lepIso < 0.12 && isMuTight && njets>=4 && centrality >0.4 && jetEt[0]>200 && jetEt[1]>60 && jetEt[2]>40 && nTagsCSVM >= 1 && met > 20
************************************************
*    Row   * runNumber * lumiNumbe * eventNumb *
*  4817138 *    202504 *       535 * 706606342 *
*  4817656 *    202504 *       543 * 716812120 *
*  4817779 *    202504 *       544 * 717137817 *
*  4817848 *    202504 *       545 * 718857332 *
*  4818484 *    202504 *      1133 * 1.340e+09 *
*  4819916 *    202478 *       748 * 796019188 *
*  4820293 *    202478 *       756 * 803366840 *
*  4822413 *    203002 *       418 * 564859227 *
*  4822754 *    203002 *       381 * 515591878 *
*  4824263 *    202478 *       766 * 812100373 *
*  4825305 *    202504 *       621 * 803243036 *
*  4825673 *    202504 *       631 * 814676916 *
*  4827024 *    202504 *      1337 * 1.524e+09 *
*  4828514 *    202478 *       786 * 830851637 *
*  4829208 *    202478 *       812 * 854663614 *
*  4829605 *    202504 *       759 * 950473019 *
*  4830207 *    202504 *      1004 * 1.214e+09 *
*  4830340 *    202504 *      1011 * 1.221e+09 *
*  4831056 *    202973 *       904 * 828317952 *
*  4833397 *    202478 *       977 * 1.000e+09 *
*  4836432 *    203002 *       559 * 737827564 *
*  4838617 *    202972 *        97 * 143669866 *
*  4839627 *    203002 *      1385 * 1.605e+09 *
*  4839822 *    203002 *      1390 * 1.609e+09 *
*  4839885 *    203002 *      1391 * 1.611e+09 *
*  4840884 *    202504 *       637 * 820949267 *
*  4842725 *    203002 *       270 * 359217407 *
*  4844397 *    203002 *      1583 * 1.773e+09 *
*  4846561 *    203002 *       420 * 567921357 *
*  4846945 *    203002 *       427 * 576289317 *
*  4847306 *    203002 *       433 * 583856518 *
*  4847665 *    203002 *       438 * 591229218 *
*  4848546 *    202504 *      1085 * 1.294e+09 *
*  4848785 *    202504 *      1110 * 1.318e+09 *
*  4849303 *    202504 *      1120 * 1.328e+09 *
*  4851932 *    202504 *      1037 * 1.247e+09 *
*  4854643 *    203002 *       372 * 503561951 *
*  4855678 *    202504 *      1251 * 1.448e+09 *
*  4859966 *    203002 *       321 * 433602601 *
*  4862363 *    203002 *       680 * 873481840 *
*  4865676 *    203002 *       290 * 389304355 *
*  4866337 *    202973 *       846 * 784612535 *
*  4866687 *    202973 *       869 * 802430940 *
*  4868883 *    203002 *       484 * 648992790 *
*  4869298 *    203002 *       489 * 655010896 *
************************************************
==> 4069 selected entries
/Users/skhalil/Desktop/BPrime/8TeV/Analysis/Trees/Muons/Jun11Mu/SingleMu-Run2012B-13Jul2012_nominal.root 1
total events =  2597 , cuts: trigSigMuNonIso_path==1 && lepEt > 45. && lepIso < 0.12 && isMuTight && njets>=4 && centrality >0.4 && jetEt[0]>200 && jetEt[1]>60 && jetEt[2]>40 && nTagsCSVM >= 1 && met > 20
************************************************
*    Row   * runNumber * lumiNumbe * eventNumb *
************************************************
*     3069 *    195013 *       192 * 257774549 *
*     3845 *    194120 *       100 *  78192187 *
*     5641 *    194424 *       414 * 599070477 *
*     6372 *    196197 *       405 * 613523421 *
*     7918 *    194480 *       902 * 807336546 *
*     9200 *    195950 *      1458 * 1.317e+09 *
*    10799 *    195396 *        63 *  39138144 *
*    16930 *    194120 *       396 * 311885053 *
*    17515 *    194424 *       564 * 798739118 *
*    17677 *    194424 *       649 * 904376941 *
*    18454 *    195390 *       229 * 182431008 *
*    18761 *    195749 *        85 * 171581773 *
*    19543 *    194119 *       197 * 173483001 *
*    22912 *    195950 *       247 * 261570912 *
*    23141 *    195950 *       339 * 348921997 *
*    24085 *    194115 *       231 * 204413259 *
*    29200 *    194711 *        38 *  35182480 *
*    29501 *    194711 *        99 *  90048177 *
*    31836 *    194119 *       114 * 101757589 *
*    31939 *    194119 *       128 * 113943198 *
*    32020 *    194119 *       130 * 115677261 *
*    32145 *    194119 *       144 * 127811567 *
*    33954 *    194429 *       229 * 220575247 *
*    34370 *    194429 *       324 * 308658192 *
*    34534 *    194429 *       398 * 374297683 *
*    36184 *    194108 *       759 * 728468302 *
*    37011 *    194644 *        37 *  40355954 *
*    38452 *    195397 *       424 * 615602169 *
*    38545 *    195397 *       426 * 617762857 *
*    39357 *    195916 *        95 *  92896313 *
*    39418 *    195916 *       115 * 112018709 *
*    39994 *    195930 *        44 *  34211276 *
*    40342 *    195950 *       277 * 290660834 *
*    42795 *    195915 *       549 * 827940779 *
*    42899 *    195915 *       550 * 828814581 *
*    43039 *    195915 *       570 * 853330436 *
*    44359 *    193998 *       210 * 207381460 *
*    45799 *    195164 *        62 *  92380732 *
*    45941 *    195919 *         6 *   4783442 *
*    48281 *    195266 *       108 * 179308478 *
*    48544 *    195397 *        23 *  38734580 *
*    49029 *    194643 *        39 *  51894245 *
*    51171 *    195915 *       847 * 1.155e+09 *
*    51644 *    196334 *       117 * 139454047 *
*    52123 *    196452 *       340 * 477946957 *
*    52601 *    194108 *        96 *  37325026 *
*    53007 *    194108 *       126 *  75929508 *
*    53593 *    195529 *        25 *  43668761 *
*    55024 *    195649 *       174 * 256716692 *
*    55603 *    195950 *      1305 * 1.191e+09 *
*    55988 *    193998 *        84 *  49224602 *
*    56011 *    193998 *        84 *  49908409 *
*    57089 *    195113 *        93 * 124237735 *
*    58470 *    194224 *        79 * 130774883 *
*    61555 *    194455 *       229 * 356750492 *
*    63128 *    194050 *       439 * 425674460 *
*    63402 *    194479 *       167 * 206290566 *
*    63464 *    195378 *       202 * 240204247 *
*    63967 *    195378 *       244 * 300736446 *
*    64665 *    195529 *        35 *  59685677 *
*    67154 *    194912 *       636 * 1.020e+09 *
*    67668 *    194912 *       717 * 1.126e+09 *
*    70657 *    194825 *       158 * 173477333 *
*    71507 *    195644 *        50 *  89329555 *
*    71703 *    193998 *        87 *  54415365 *
*    72823 *    195776 *       138 * 117328967 *
*    73144 *    195776 *       186 * 156902180 *
*    84550 *    195390 *       397 * 306666367 *
*    84634 *    195916 *        37 *  36657211 *
*    85041 *    195948 *       491 * 743076797 *
*    89768 *    195774 *         8 *  14407949 *
*    91906 *    194912 *      1000 * 1.460e+09 *
*    93104 *    195930 *       493 * 437370662 *
*    93528 *    193998 *       152 * 137297688 *
*    94227 *    195916 *        35 *  34381101 *
*    96438 *    193998 *       126 * 104233229 *
*    96452 *    193998 *       126 * 104795523 *
*   100060 *    194108 *       277 * 257844855 *
*   102042 *    195552 *       771 * 1.026e+09 *
*   106115 *    193998 *       115 *  90318450 *
*   106700 *    193998 *       234 * 233886345 *
*   107550 *    194027 *        88 *  65495018 *
*   108216 *    194050 *      1284 * 1.178e+09 *
*   108836 *    194050 *      1384 * 1.256e+09 *
*   108986 *    196027 *       147 * 224158385 *
*   110290 *    193998 *       191 * 184743078 *
*   111870 *    195378 *       378 * 479647829 *
*   113617 *    195776 *       462 * 376910792 *
*   115358 *    194480 *      1063 * 935737325 *
*   117669 *    195163 *       266 * 381853444 *
*   119484 *    194050 *       658 * 620320959 *
*   119980 *    194050 *       713 * 667411886 *
*   120209 *    194050 *       726 * 681477723 *
*   123195 *    194076 *         1 *    706743 *
*   127160 *    195113 *       214 * 276569491 *
*   127589 *    194050 *       393 * 380963219 *
*   128446 *    194050 *       710 * 665168370 *
*   129272 *    194789 *       535 * 652764659 *
*   129651 *    195147 *       292 * 304295557 *
*   129694 *    195147 *       308 * 329665633 *
*   130037 *    195378 *       458 * 579884654 *
*   136185 *    195113 *       231 * 296896697 *
*   138141 *    196019 *        60 *  44397155 *
*   138326 *    196197 *       309 * 467149434 *
*   138483 *    196197 *       313 * 474467692 *
*   143269 *    195304 *       210 * 284267035 *
*   145708 *    195658 *       184 * 170237244 *
*   145948 *    193998 *       178 * 169002750 *
*   146573 *    194108 *       226 * 199790923 *
*   146642 *    194455 *       273 * 428318159 *
*   147072 *    194480 *       738 * 668666332 *
*   148723 *    195014 *       115 * 142951858 *
*   151075 *    195776 *       291 * 239460403 *
*   152098 *    193998 *       259 * 263081789 *
*   154500 *    194479 *       441 * 500433988 *
*   156349 *    193998 *       229 * 228448430 *
*   157580 *    194050 *       332 * 324784310 *
*   158791 *    194778 *       206 * 275188997 *
*   158874 *    194778 *       207 * 276478998 *
*   163188 *    194115 *       322 * 301795758 *
*   163728 *    195658 *        54 *  41335363 *
*   163775 *    196218 *       333 * 503148733 *
*   164464 *    194108 *       509 * 501010636 *
*   164903 *    194108 *       553 * 543072538 *
*   166035 *    194912 *       115 * 151279684 *
*   166551 *    194912 *       729 * 1.142e+09 *
*   168183 *    194120 *       364 * 278583493 *
*   168586 *    194631 *        25 *  39237233 *
*   169171 *    195775 *        90 *  84115048 *
*   169497 *    194912 *      1193 * 1.655e+09 *
*   169640 *    194912 *      1259 * 1.717e+09 *
*   171370 *    194108 *       421 * 411503101 *
*   176162 *    194533 *       243 * 339665057 *
*   179404 *    194912 *      1447 * 1.886e+09 *
*   179967 *    194915 *        19 *  18120611 *
*   180750 *    195378 *      1016 * 1.145e+09 *
*   183662 *    194108 *       597 * 584310140 *
*   183825 *    194108 *       608 * 594474190 *
*   184517 *    195397 *       212 * 335794975 *
*   188090 *    194479 *        32 *  41479273 *
*   188778 *    195552 *       728 * 983527356 *
*   189537 *    193998 *       238 * 238900725 *
*   190008 *    194108 *       322 * 308287831 *
*   190474 *    194315 *       371 * 458632062 *
*   190709 *    194315 *       427 * 517062507 *
*   190824 *    194315 *       440 * 530551392 *
*   191384 *    194479 *        77 *  98151034 *
*   193875 *    196199 *        96 * 118213233 *
*   194105 *    193998 *       261 * 264690061 *
*   200015 *    194644 *       324 * 331856346 *
*   200478 *    195868 *        50 *  88660906 *
*   201403 *    195937 *       220 * 179392239 *
*   203177 *    194631 *        22 *  33859939 *
*   204641 *    195304 *       625 * 770262391 *
*   205112 *    195304 *       688 * 829593183 *
*   206084 *    194631 *        65 * 102385007 *
*   206700 *    195099 *        97 * 100279736 *
*   206914 *    195163 *       343 * 502961476 *
*   207089 *    195656 *       226 * 203867258 *
*   210204 *    194778 *        97 *  92598449 *
*   210239 *    194778 *        98 *  94280248 *
*   212634 *    195915 *       835 * 1.143e+09 *
*   213901 *    194631 *       184 * 281518490 *
*   214602 *    194643 *       173 * 222783244 *
*   215468 *    195757 *       184 * 302727254 *
*   216289 *    196453 *       152 * 145460880 *
*   216394 *    196495 *       161 * 104384897 *
*   217372 *    196452 *       655 * 907064043 *
*   217765 *    194711 *       139 * 125443229 *
*   219841 *    195398 *      1093 * 891927962 *
*   220429 *    195540 *       201 * 263024099 *
*   224064 *    195948 *       462 * 708026944 *
*   224237 *    195397 *       241 * 377359315 *
*   224369 *    195397 *       288 * 441439894 *
*   225656 *    195948 *       610 * 877671359 *
*   225863 *    196019 *        55 *  34039487 *
*   226411 *    195915 *       131 * 234899589 *
*   227651 *    196197 *       407 * 615597322 *
*   231782 *    196334 *       258 * 394570886 *
*   232802 *    195915 *       410 * 651130410 *
*   232908 *    195915 *       411 * 652213882 *
*   233350 *    194778 *       166 * 209736906 *
*   235501 *    195304 *       325 * 423067174 *
*   236723 *    195530 *       406 * 574799342 *
*   239854 *    196250 *        50 *  91808850 *
*   240978 *    195397 *      1194 * 1.379e+09 *
*   242327 *    195937 *       127 * 104327644 *
*   242616 *    195937 *       164 * 134889008 *
*   243806 *    195774 *       400 * 679030735 *
*   245673 *    195950 *       777 * 716093422 *
*   248978 *    195774 *       848 * 1.224e+09 *
*   250594 *    194643 *       162 * 209101550 *
*   251530 *    194704 *        60 *  57196536 *
*   252095 *    194704 *       116 * 109796338 *
*   252958 *    195397 *      1200 * 1.384e+09 *
*   255822 *    196438 *       114 *  98366063 *
*   256148 *    196438 *       622 * 515116301 *
*   257019 *    196438 *       734 * 621775892 *
*   259969 *    196438 *       186 * 158201942 *
*   260068 *    196438 *       774 * 658193880 *
*   261550 *    195540 *       147 * 168778297 *
*   264833 *    195749 *        66 * 133347588 *
*   265434 *    196218 *        90 *  84388871 *
*   266630 *    196453 *       492 * 441485501 *
*   268695 *    196218 *       445 * 667413927 *
*   269042 *    196438 *       540 * 435287783 *
*   271428 *    195930 *       446 * 395556988 *
*   272182 *    196199 *        89 * 108731225 *
*   273371 *    196239 *       875 * 779389477 *
*   276661 *    196452 *       289 * 395122909 *
*   280593 *    196250 *       384 * 613240837 *
*   281878 *    195552 *      1399 * 1.576e+09 *
*   281988 *    195552 *      1405 * 1.582e+09 *
*   282095 *    195552 *      1455 * 1.630e+09 *
*   282884 *    195552 *      1505 * 1.677e+09 *
*   285101 *    195647 *        34 *  55312798 *
*   285553 *    196453 *      1461 * 1.288e+09 *
*   286545 *    196452 *       174 * 197184990 *
*   288204 *    194643 *       260 * 327192643 *
*   288295 *    194912 *        68 *  49548009 *
*   294238 *    196364 *       274 * 282048685 *
*   296277 *    195552 *       497 * 727987443 *
*   298864 *    196250 *       139 * 248665314 *
*   299409 *    196218 *       382 * 576279617 *
*   299737 *    196452 *       269 * 363355862 *
*   301197 *    196453 *      1483 * 1.306e+09 *
*   301568 *    196453 *      1558 * 1.368e+09 *
*   302588 *    195774 *       630 * 978513534 *
*   303709 *    195398 *       905 * 757403952 *
*   304975 *    195398 *      1500 * 1.216e+09 *
*   305112 *    195398 *      1648 * 1.349e+09 *
*   305148 *    195398 *      1650 * 1.351e+09 *
*   306577 *    195948 *       303 * 499083694 *
*   310636 *    195655 *        37 *  44689775 *
*   313147 *    196364 *       967 * 889261328 *
*   316010 *    196531 *       375 * 534213266 *
*   317499 *    194644 *       244 * 254844369 *
*   318380 *    195398 *      1091 * 890679800 *
*   320359 *    196453 *        90 *  87342218 *
*   320464 *    196453 *       100 *  96231108 *
*   320552 *    196453 *       129 * 123569320 *
*   321589 *    194644 *       333 * 340272415 *
*   322622 *    194711 *       338 * 295754536 *
*   323826 *    195540 *       135 * 147192002 *
*   324212 *    194644 *       224 * 235749140 *
*   324603 *    195552 *        53 *  93976859 *
*   325984 *    196200 *        38 *  34905809 *
*   327501 *    196364 *      1140 * 1.052e+09 *
*   331086 *    196453 *      1605 * 1.407e+09 *
*   331159 *    196453 *      1613 * 1.414e+09 *
*   331228 *    196453 *      1617 * 1.417e+09 *
*   331998 *    195552 *       231 * 377013654 *
*   333141 *    196218 *       111 * 125031855 *
*   336287 *    195530 *        74 * 118511722 *
*   337227 *    195552 *      1347 * 1.524e+09 *
*   337944 *    196364 *       546 * 524591495 *
*   343157 *    194644 *       282 * 292273772 *
*   344178 *    195757 *        74 * 120131342 *
*   344712 *    196364 *       171 * 180904588 *
*   347727 *    194711 *       119 * 107964675 *
*   349829 *    195013 *       151 * 183416085 *
*   351634 *    196452 *       519 * 737596833 *
*   351826 *    196452 *       467 * 665949758 *
*   351861 *    196452 *       507 * 721127610 *
*   352448 *    196438 *       929 * 797000138 *
*   352638 *    196438 *       948 * 813466184 *
*   352841 *    196438 *       974 * 835739725 *
*   353165 *    196438 *       989 * 848601166 *
*   354166 *    195552 *       272 * 435526864 *
*   355989 *    194704 *       318 * 286341372 *
*   356265 *    195540 *       243 * 331919487 *
*   357802 *    194644 *       342 * 348322618 *
*   360712 *    196438 *       392 * 320299328 *
*   362845 *    196239 *        15 *  15665662 *
*   364273 *    196453 *       324 * 300037605 *
*   364762 *    195163 *       125 * 132968624 *
*   364910 *    195163 *       126 * 135214349 *
*   368978 *    194704 *       330 * 295677541 *
*   369869 *    196199 *       340 * 391107479 *
*   371424 *    196452 *       961 * 1.257e+09 *
*   372807 *    195397 *       988 * 1.204e+09 *
*   373112 *    195397 *       997 * 1.213e+09 *
*   374422 *    195530 *       475 * 656369667 *
*   377368 *    195655 *       490 * 533919989 *
*   377566 *    195757 *        82 * 134052169 *
